path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
87.50	60.0	59.863003	30.469838
88.00	60.0	59.862999	30.469834
88.50	60.0	59.862995	30.469830
89.00	60.0	59.862991	30.469826
89.50	60.0	59.862987	30.469823
90.00	60.0	59.862983	30.469819
90.50	60.0	59.862979	30.469815
91.00	60.0	59.862974	30.469811
91.50	60.0	59.862970	30.469807
92.00	60.0	59.862966	30.469803
92.50	60.0	59.862962	30.469799
93.00	60.0	59.862958	30.469796
93.50	60.0	59.862954	30.469792
94.00	60.0	59.862950	30.469788
94.50	60.0	59.862946	30.469784
95.00	60.0	59.862942	30.469780
95.50	60.0	59.862938	30.469776
96.00	60.0	59.862934	30.469773
96.50	60.0	59.862930	30.469769
97.00	60.0	59.862926	30.469765
97.50	60.0	59.862922	30.469761
98.00	60.0	59.862918	30.469757
98.50	60.0	59.862913	30.469753
99.00	60.0	59.862909	30.469750
99.50	60.0	59.862905	30.469746
100.00	60.0	59.862901	30.469742
100.50	60.0	59.862897	30.469738
101.00	60.0	59.862893	30.469734
101.50	60.0	59.862889	30.469730
102.00	60.0	59.862885	30.469726
102.50	60.0	59.862881	30.469723
103.00	60.0	59.862877	30.469719
103.50	60.0	59.862873	30.469715
104.00	60.0	59.862869	30.469711
104.50	60.0	59.862865	30.469707
105.00	60.0	59.862861	30.469703
105.50	60.0	59.862856	30.469700
106.00	60.0	59.862852	30.469696
106.50	60.0	59.862848	30.469692
107.00	60.0	59.862844	30.469688
107.50	60.0	59.862840	30.469684
108.00	60.0	59.862836	30.469680
108.50	60.0	59.862832	30.469677
109.00	60.0	59.862828	30.469673
109.50	60.0	59.862824	30.469669
110.00	60.0	59.862820	30.469665
110.50	60.0	59.862816	30.469661
111.00	60.0	59.862812	30.469657
111.50	60.0	59.862808	30.469653
112.00	60.0	59.862804	30.469650
112.50	60.0	59.862800	30.469646
113.00	60.0	59.862795	30.469642
113.50	60.0	59.862791	30.469638
114.00	60.0	59.862787	30.469634
114.50	60.0	59.862783	30.469630
115.00	60.0	59.862779	30.469627
115.50	60.0	59.862775	30.469623
116.00	60.0	59.862771	30.469619
116.50	60.0	59.862767	30.469615
117.00	60.0	59.862763	30.469611
117.50	60.0	59.862759	30.469607
118.00	60.0	59.862755	30.469603
118.50	60.0	59.862751	30.469600
119.00	60.0	59.862747	30.469596
119.50	60.0	59.862743	30.469592
120.00	60.0	59.862739	30.469588
120.50	60.0	59.862734	30.469584
121.00	60.0	59.862730	30.469580
121.50	60.0	59.862726	30.469577
122.00	60.0	59.862722	30.469573
122.50	60.0	59.862718	30.469569
123.00	60.0	59.862714	30.469565
123.50	60.0	59.862710	30.469561
124.00	60.0	59.862706	30.469557
124.50	60.0	59.862702	30.469554
125.00	60.0	59.862698	30.469550
125.50	60.0	59.862694	30.469546
126.00	60.0	59.862690	30.469542
126.50	60.0	59.862686	30.469538
127.00	60.0	59.862682	30.469534
127.50	60.0	59.862677	30.469530
128.00	60.0	59.862673	30.469527
128.50	60.0	59.862669	30.469523
129.00	60.0	59.862665	30.469519
129.50	60.0	59.862661	30.469515
130.00	60.0	59.862657	30.469511
130.50	60.0	59.862653	30.469507
131.00	60.0	59.862649	30.469504
131.50	60.0	59.862645	30.469500
132.00	60.0	59.862641	30.469496
132.50	60.0	59.862637	30.469492
133.00	60.0	59.862633	30.469488
133.50	60.0	59.862629	30.469484
134.00	60.0	59.862625	30.469480
134.50	60.0	59.862621	30.469477
135.00	60.0	59.862616	30.469473
135.50	60.0	59.862612	30.469469
136.00	60.0	59.862608	30.469465
136.50	60.0	59.862604	30.469461
137.00	60.0	59.862600	30.469457
137.50	60.0	59.862596	30.469454
138.00	60.0	59.862592	30.469450
138.50	60.0	59.862588	30.469446
139.00	60.0	59.862584	30.469442
139.50	60.0	59.862580	30.469438
140.00	60.0	59.862576	30.469434
140.50	60.0	59.862572	30.469431
141.00	60.0	59.862568	30.469427
141.50	60.0	59.862564	30.469423
142.00	60.0	59.862559	30.469419
142.50	60.0	59.862555	30.469415
143.00	60.0	59.862551	30.469411
143.50	60.0	59.862547	30.469407
144.00	60.0	59.862543	30.469404
144.50	60.0	59.862539	30.469400
145.00	60.0	59.862535	30.469396
145.50	60.0	59.862531	30.469392
146.00	60.0	59.862527	30.469388
146.50	60.0	59.862523	30.469384
147.00	60.0	59.862519	30.469381
147.50	60.0	59.862515	30.469377
148.00	60.0	59.862511	30.469373
148.50	60.0	59.862507	30.469369
149.00	60.0	59.862503	30.469365
149.50	60.0	59.862498	30.469361
150.00	60.0	59.862494	30.469358
150.50	60.0	59.862490	30.469354
151.00	60.0	59.862486	30.469350
151.50	60.0	59.862482	30.469346
152.00	60.0	59.862478	30.469342
152.50	60.0	59.862474	30.469338
153.00	60.0	59.862470	30.469334
153.50	60.0	59.862466	30.469331
154.00	60.0	59.862462	30.469327
154.50	60.0	59.862458	30.469323
155.00	60.0	59.862454	30.469319
155.50	60.0	59.862450	30.469315
156.00	60.0	59.862446	30.469311
156.50	60.0	59.862442	30.469308
157.00	60.0	59.862437	30.469304
157.50	60.0	59.862433	30.469300
158.00	60.0	59.862429	30.469296
158.50	60.0	59.862425	30.469292
159.00	60.0	59.862421	30.469288
159.50	60.0	59.862417	30.469284
160.00	60.0	59.862413	30.469281
160.50	60.0	59.862409	30.469277
161.00	60.0	59.862405	30.469273
161.50	60.0	59.862401	30.469269
162.00	60.0	59.862397	30.469265
162.50	60.0	59.862393	30.469261
163.00	60.0	59.862389	30.469258
163.50	60.0	59.862385	30.469254
164.00	60.0	59.862380	30.469250
164.50	60.0	59.862376	30.469246
165.00	60.0	59.862372	30.469242
165.50	60.0	59.862368	30.469238
166.00	60.0	59.862364	30.469235
166.50	60.0	59.862360	30.469231
167.00	60.0	59.862356	30.469227
167.50	60.0	59.862352	30.469223
168.00	60.0	59.862348	30.469219
168.50	60.0	59.862344	30.469215
169.00	60.0	59.862340	30.469211
169.50	60.0	59.862336	30.469208
170.00	60.0	59.862332	30.469204
170.50	60.0	59.862328	30.469200
171.00	60.0	59.862324	30.469196
171.50	60.0	59.862319	30.469192
172.00	60.0	59.862315	30.469188
172.50	60.0	59.862311	30.469185
173.00	60.0	59.862307	30.469181
173.50	60.0	59.862303	30.469177
174.00	60.0	59.862299	30.469173
174.50	60.0	59.862295	30.469169
175.00	60.0	59.862291	30.469165
175.50	60.0	59.862287	30.469162
176.00	60.0	59.862283	30.469158
176.50	60.0	59.862279	30.469154
177.00	60.0	59.862275	30.469150
177.50	60.0	59.862271	30.469146
178.00	60.0	59.862267	30.469142
178.50	60.0	59.862262	30.469138
179.00	60.0	59.862258	30.469135
179.50	60.0	59.862254	30.469131
180.00	60.0	59.862250	30.469127
180.50	60.0	59.862246	30.469123
181.00	60.0	59.862242	30.469119
181.50	60.0	59.862238	30.469115
