path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
227.00	53.7	59.861888	30.468665
227.50	53.5	59.861883	30.468661
228.00	53.3	59.861879	30.468657
228.50	53.1	59.861875	30.468653
229.00	52.9	59.861871	30.468649
229.50	52.7	59.861867	30.468646
230.00	52.6	59.861863	30.468642
230.50	52.4	59.861859	30.468638
231.00	52.2	59.861855	30.468634
231.50	52.0	59.861851	30.468630
232.00	51.8	59.861847	30.468626
232.50	51.6	59.861843	30.468623
233.00	51.4	59.861839	30.468619
233.50	51.2	59.861835	30.468615
234.00	51.1	59.861831	30.468611
234.50	50.9	59.861826	30.468607
235.00	50.7	59.861822	30.468603
235.50	50.5	59.861818	30.468600
236.00	50.3	59.861814	30.468596
236.50	50.1	59.861810	30.468592
237.00	49.9	59.861806	30.468588
237.50	49.7	59.861802	30.468584
238.00	49.5	59.861798	30.468580
238.50	49.3	59.861794	30.468577
239.00	49.1	59.861790	30.468573
239.50	48.9	59.861786	30.468569
240.00	48.7	59.861782	30.468565
240.50	48.5	59.861778	30.468561
241.00	48.3	59.861774	30.468558
241.50	48.1	59.861769	30.468554
242.00	47.9	59.861765	30.468550
242.50	47.7	59.861761	30.468546
243.00	47.5	59.861757	30.468542
243.50	47.3	59.861753	30.468538
244.00	47.1	59.861749	30.468535
244.50	46.9	59.861745	30.468531
245.00	46.7	59.861741	30.468527
245.50	46.5	59.861737	30.468523
246.00	46.3	59.861733	30.468519
246.50	46.1	59.861729	30.468515
247.00	45.8	59.861725	30.468512
247.50	45.6	59.861721	30.468508
248.00	45.4	59.861717	30.468504
248.50	45.2	59.861712	30.468500
249.00	45.0	59.861708	30.468496
249.50	44.8	59.861704	30.468492
250.00	44.6	59.861700	30.468489
250.50	44.3	59.861696	30.468485
251.00	44.1	59.861692	30.468481
251.50	43.9	59.861688	30.468477
252.00	43.7	59.861684	30.468473
252.50	43.4	59.861680	30.468469
253.00	43.2	59.861676	30.468466
253.50	43.0	59.861672	30.468462
254.00	42.8	59.861668	30.468458
254.50	42.5	59.861664	30.468454
255.00	42.3	59.861660	30.468450
255.50	42.1	59.861655	30.468446
256.00	41.9	59.861651	30.468443
256.50	41.6	59.861647	30.468439
257.00	41.4	59.861643	30.468435
257.50	41.2	59.861639	30.468431
258.00	40.9	59.861635	30.468427
258.50	40.7	59.861631	30.468423
259.00	40.4	59.861627	30.468420
259.50	40.2	59.861623	30.468416
260.00	40.0	59.861619	30.468412
260.50	39.7	59.861615	30.468408
261.00	39.5	59.861611	30.468404
261.50	39.2	59.861607	30.468400
262.00	39.0	59.861603	30.468397
262.50	38.7	59.861598	30.468393
263.00	38.5	59.861594	30.468389
263.50	38.2	59.861590	30.468385
264.00	38.0	59.861586	30.468381
264.50	37.7	59.861582	30.468377
265.00	37.4	59.861578	30.468374
265.50	37.2	59.861574	30.468370
266.00	36.9	59.861570	30.468366
266.50	36.7	59.861566	30.468362
267.00	36.4	59.861562	30.468358
267.50	36.1	59.861558	30.468354
268.00	35.8	59.861554	30.468351
268.50	35.6	59.861550	30.468347
269.00	35.3	59.861546	30.468343
269.50	35.0	59.861541	30.468339
270.00	34.7	59.861537	30.468335
270.50	34.5	59.861533	30.468331
271.00	34.2	59.861529	30.468328
271.50	33.9	59.861525	30.468324
272.00	33.6	59.861521	30.468320
272.50	33.3	59.861517	30.468316
273.00	33.0	59.861513	30.468312
273.50	32.7	59.861509	30.468308
274.00	32.4	59.861505	30.468305
274.50	32.1	59.861501	30.468301
275.00	31.8	59.861497	30.468297
275.50	31.5	59.861493	30.468293
276.00	31.2	59.861489	30.468289
276.50	30.9	59.861484	30.468285
277.00	30.6	59.861480	30.468282
277.50	30.3	59.861476	30.468278
278.00	29.9	59.861472	30.468274
278.50	29.6	59.861468	30.468270
279.00	29.3	59.861464	30.468266
279.50	28.9	59.861460	30.468262
280.00	28.6	59.861456	30.468259
280.50	28.3	59.861452	30.468255
281.00	27.9	59.861448	30.468251
281.50	27.6	59.861444	30.468247
282.00	27.2	59.861440	30.468243
282.50	26.9	59.861436	30.468239
283.00	26.5	59.861432	30.468236
283.50	26.1	59.861427	30.468232
284.00	25.7	59.861423	30.468228
284.50	25.4	59.861419	30.468224
285.00	25.0	59.861415	30.468220
285.50	24.6	59.861411	30.468217
286.00	24.2	59.861407	30.468213
286.50	23.8	59.861403	30.468209
287.00	23.4	59.861399	30.468205
287.50	23.0	59.861395	30.468201
288.00	22.5	59.861391	30.468197
288.50	22.1	59.861387	30.468194
289.00	21.6	59.861383	30.468190
289.50	21.2	59.861379	30.468186
290.00	20.7	59.861375	30.468182
290.50	20.3	59.861370	30.468178
291.00	19.8	59.861366	30.468175
291.50	19.3	59.861362	30.468172
292.00	18.8	59.861358	30.468169
292.50	18.2	59.861353	30.468166
293.00	17.7	59.861349	30.468164
293.50	17.1	59.861345	30.468162
294.00	16.6	59.861340	30.468159
294.50	16.0	59.861336	30.468157
295.00	15.3	59.861332	30.468155
295.50	14.7	59.861327	30.468152
296.00	14.0	59.861323	30.468150
296.50	13.3	59.861319	30.468148
297.00	12.6	59.861314	30.468145
297.50	11.8	59.861310	30.468143
