path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
59.00	15.0	59.834281	30.498084
59.50	15.0	59.834277	30.498089
60.00	15.0	59.834273	30.498094
60.50	15.0	59.834269	30.498098
61.00	15.0	59.834265	30.498103
61.50	15.0	59.834262	30.498108
62.00	15.0	59.834258	30.498113
62.50	15.0	59.834254	30.498118
63.00	15.0	59.834250	30.498123
63.50	15.0	59.834247	30.498128
64.00	15.0	59.834243	30.498133
64.50	15.0	59.834239	30.498138
65.00	15.0	59.834235	30.498142
65.50	15.0	59.834231	30.498147
66.00	15.0	59.834228	30.498152
66.50	15.0	59.834224	30.498157
67.00	15.0	59.834220	30.498162
67.50	15.0	59.834216	30.498167
68.00	15.0	59.834213	30.498172
68.50	15.0	59.834209	30.498177
69.00	15.0	59.834205	30.498182
69.50	15.0	59.834201	30.498187
70.00	15.0	59.834197	30.498191
70.50	15.0	59.834194	30.498196
71.00	15.0	59.834190	30.498201
71.50	15.0	59.834186	30.498206
72.00	15.0	59.834182	30.498211
72.50	15.0	59.834179	30.498216
73.00	15.0	59.834175	30.498221
73.50	15.0	59.834171	30.498226
74.00	15.0	59.834167	30.498231
74.50	15.0	59.834163	30.498235
75.00	15.0	59.834160	30.498240
75.50	15.0	59.834156	30.498245
76.00	15.0	59.834152	30.498250
76.50	15.0	59.834148	30.498255
77.00	15.0	59.834145	30.498260
77.50	15.0	59.834141	30.498265
78.00	15.0	59.834137	30.498270
78.50	15.0	59.834133	30.498275
79.00	15.0	59.834129	30.498280
79.50	15.0	59.834126	30.498284
80.00	15.0	59.834122	30.498289
80.50	15.0	59.834118	30.498294
81.00	15.0	59.834114	30.498299
81.50	15.0	59.834111	30.498304
82.00	15.0	59.834107	30.498309
82.50	15.0	59.834103	30.498314
83.00	15.0	59.834099	30.498319
83.50	15.0	59.834096	30.498324
84.00	15.0	59.834092	30.498328
84.50	15.0	59.834088	30.498333
85.00	15.0	59.834084	30.498338
85.50	15.0	59.834080	30.498343
86.00	15.0	59.834077	30.498348
86.50	15.0	59.834073	30.498353
87.00	15.0	59.834069	30.498358
87.50	15.0	59.834065	30.498363
88.00	15.0	59.834062	30.498368
88.50	15.0	59.834058	30.498372
89.00	15.0	59.834054	30.498377
89.50	15.0	59.834050	30.498382
90.00	15.0	59.834046	30.498387
90.50	15.0	59.834043	30.498392
91.00	15.0	59.834039	30.498397
91.50	15.0	59.834035	30.498402
92.00	15.0	59.834031	30.498407
92.50	15.0	59.834028	30.498412
93.00	15.0	59.834024	30.498417
93.50	15.0	59.834020	30.498421
94.00	15.0	59.834016	30.498426
94.50	15.0	59.834012	30.498431
95.00	15.0	59.834009	30.498436
95.50	15.0	59.834005	30.498441
96.00	15.0	59.834001	30.498446
96.50	15.0	59.833997	30.498451
97.00	15.0	59.833994	30.498456
97.50	15.0	59.833990	30.498461
98.00	15.0	59.833986	30.498465
98.50	15.0	59.833982	30.498470
99.00	15.0	59.833978	30.498475
99.50	15.0	59.833975	30.498480
100.00	15.0	59.833971	30.498485
100.50	15.0	59.833967	30.498490
101.00	15.0	59.833963	30.498495
101.50	15.0	59.833960	30.498500
102.00	15.0	59.833956	30.498505
102.50	15.0	59.833952	30.498510
103.00	15.0	59.833948	30.498514
103.50	15.0	59.833944	30.498519
104.00	15.0	59.833941	30.498524
104.50	15.0	59.833937	30.498529
105.00	15.0	59.833933	30.498534
105.50	15.0	59.833929	30.498539
106.00	15.0	59.833926	30.498544
106.50	15.0	59.833922	30.498549
107.00	15.0	59.833918	30.498554
107.50	15.0	59.833914	30.498558
108.00	15.0	59.833910	30.498563
108.50	15.0	59.833907	30.498568
109.00	15.0	59.833903	30.498573
109.50	15.0	59.833899	30.498578
110.00	15.0	59.833895	30.498583
110.50	15.0	59.833892	30.498588
111.00	15.0	59.833888	30.498593
111.50	15.0	59.833884	30.498598
112.00	15.0	59.833880	30.498603
112.50	15.0	59.833876	30.498607
113.00	15.0	59.833873	30.498612
113.50	15.0	59.833869	30.498617
114.00	15.0	59.833865	30.498622
114.50	15.0	59.833861	30.498627
115.00	15.0	59.833858	30.498632
115.50	15.0	59.833854	30.498637
116.00	15.0	59.833850	30.498642
116.50	15.0	59.833846	30.498647
117.00	15.0	59.833842	30.498651
117.50	15.0	59.833839	30.498656
118.00	15.0	59.833835	30.498661
118.50	15.0	59.833831	30.498666
119.00	15.0	59.833827	30.498671
119.50	15.0	59.833824	30.498676
120.00	15.0	59.833820	30.498681
120.50	15.0	59.833816	30.498686
121.00	15.0	59.833812	30.498691
121.50	15.0	59.833808	30.498696
122.00	15.0	59.833805	30.498700
122.50	15.0	59.833801	30.498705
123.00	15.0	59.833797	30.498710
123.50	15.0	59.833793	30.498715
124.00	15.0	59.833790	30.498720
124.50	15.0	59.833786	30.498725
125.00	15.0	59.833782	30.498730
125.50	15.0	59.833778	30.498735
126.00	15.0	59.833775	30.498740
126.50	15.0	59.833771	30.498744
127.00	15.0	59.833767	30.498749
127.50	15.0	59.833763	30.498754
128.00	15.0	59.833759	30.498759
128.50	15.0	59.833756	30.498764
129.00	15.0	59.833752	30.498769
129.50	15.0	59.833748	30.498774
130.00	15.0	59.833744	30.498779
130.50	15.0	59.833741	30.498784
131.00	15.0	59.833737	30.498789
131.50	15.0	59.833733	30.498793
132.00	15.0	59.833729	30.498798
132.50	15.0	59.833725	30.498803
133.00	15.0	59.833722	30.498808
133.50	15.0	59.833718	30.498813
134.00	15.0	59.833714	30.498818
134.50	15.0	59.833710	30.498823
135.00	15.0	59.833707	30.498828
135.50	15.0	59.833703	30.498833
136.00	15.0	59.833699	30.498837
136.50	15.0	59.833695	30.498842
137.00	15.0	59.833691	30.498847
137.50	15.0	59.833688	30.498852
138.00	15.0	59.833684	30.498857
138.50	15.0	59.833680	30.498862
139.00	15.0	59.833676	30.498867
139.50	15.0	59.833673	30.498872
140.00	15.0	59.833669	30.498877
140.50	15.0	59.833665	30.498882
141.00	15.0	59.833661	30.498886
141.50	15.0	59.833657	30.498891
142.00	15.0	59.833654	30.498896
142.50	15.0	59.833650	30.498901
143.00	15.0	59.833646	30.498906
143.50	15.0	59.833642	30.498911
144.00	15.0	59.833639	30.498916
144.50	15.0	59.833635	30.498921
145.00	15.0	59.833631	30.498926
145.50	15.0	59.833627	30.498930
146.00	15.0	59.833623	30.498935
146.50	15.0	59.833620	30.498940
147.00	15.0	59.833616	30.498945
147.50	15.0	59.833612	30.498950
148.00	15.0	59.833608	30.498955
148.50	15.0	59.833605	30.498960
149.00	15.0	59.833601	30.498965
149.50	15.0	59.833597	30.498970
150.00	15.0	59.833593	30.498975
150.50	15.0	59.833589	30.498979
151.00	15.0	59.833586	30.498984
151.50	15.0	59.833582	30.498989
152.00	15.0	59.833578	30.498994
152.50	15.0	59.833574	30.498999
153.00	15.0	59.833571	30.499004
153.50	15.0	59.833567	30.499009
154.00	15.0	59.833563	30.499014
154.50	15.0	59.833559	30.499019
155.00	15.0	59.833555	30.499023
155.50	15.0	59.833552	30.499028
156.00	15.0	59.833548	30.499033
156.50	15.0	59.833544	30.499038
157.00	15.0	59.833540	30.499043
157.50	15.0	59.833537	30.499048
158.00	15.0	59.833533	30.499053
158.50	15.0	59.833529	30.499058
159.00	15.0	59.833525	30.499063
159.50	15.0	59.833521	30.499068
160.00	15.0	59.833518	30.499072
160.50	15.0	59.833514	30.499077
161.00	15.0	59.833510	30.499082
161.50	15.0	59.833506	30.499087
162.00	15.0	59.833503	30.499092
162.50	15.0	59.833499	30.499097
163.00	15.0	59.833495	30.499102
163.50	15.0	59.833491	30.499107
164.00	15.0	59.833487	30.499112
164.50	15.0	59.833484	30.499116
165.00	15.0	59.833480	30.499121
165.50	15.0	59.833476	30.499126
166.00	15.0	59.833472	30.499131
166.50	15.0	59.833469	30.499136
167.00	15.0	59.833465	30.499141
167.50	15.0	59.833461	30.499146
168.00	15.0	59.833457	30.499151
168.50	15.0	59.833453	30.499156
169.00	15.0	59.833450	30.499161
169.50	15.0	59.833446	30.499165
170.00	15.0	59.833442	30.499170
170.50	15.0	59.833438	30.499175
171.00	15.0	59.833435	30.499180
171.50	15.0	59.833431	30.499185
172.00	15.0	59.833427	30.499190
172.50	15.0	59.833423	30.499195
173.00	15.0	59.833420	30.499200
173.50	15.0	59.833416	30.499205
174.00	15.0	59.833412	30.499209
174.50	15.0	59.833408	30.499214
175.00	15.0	59.833404	30.499219
175.50	15.0	59.833401	30.499224
176.00	15.0	59.833397	30.499229
176.50	15.0	59.833393	30.499234
177.00	15.0	59.833389	30.499239
177.50	15.0	59.833386	30.499244
178.00	15.0	59.833382	30.499249
178.50	15.0	59.833378	30.499254
179.00	15.0	59.833374	30.499258
179.50	15.0	59.833370	30.499263
180.00	15.0	59.833367	30.499268
180.50	15.0	59.833363	30.499273
181.00	15.0	59.833359	30.499278
181.50	15.0	59.833355	30.499283
182.00	16.5	59.833352	30.499288
182.50	15.9	59.833348	30.499293
183.00	15.3	59.833344	30.499299
183.50	14.7	59.833341	30.499305
184.00	14.0	59.833338	30.499310
184.50	13.3	59.833334	30.499317
185.00	12.5	59.833331	30.499323
185.50	11.7	59.833328	30.499329
186.00	10.9	59.833325	30.499336
186.50	10.0	59.833322	30.499341
