path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
0.00	15.0	59.833369	30.500088
0.50	15.0	59.833374	30.500088
1.00	15.0	59.833378	30.500088
1.50	15.0	59.833383	30.500088
2.00	15.0	59.833387	30.500088
2.50	15.0	59.833392	30.500088
3.00	15.0	59.833396	30.500088
3.50	15.0	59.833401	30.500088
4.00	15.0	59.833405	30.500088
4.50	15.0	59.833410	30.500088
5.00	15.0	59.833414	30.500088
5.50	15.0	59.833419	30.500088
6.00	15.0	59.833424	30.500088
6.50	15.0	59.833428	30.500088
7.00	15.0	59.833433	30.500089
7.50	15.0	59.833437	30.500089
8.00	15.0	59.833442	30.500089
8.50	15.0	59.833446	30.500089
9.00	15.0	59.833451	30.500089
9.50	15.0	59.833455	30.500089
10.00	15.0	59.833460	30.500089
10.50	15.0	59.833464	30.500089
11.00	15.0	59.833469	30.500089
11.50	15.0	59.833473	30.500089
12.00	15.0	59.833478	30.500089
12.50	15.0	59.833482	30.500089
13.00	15.0	59.833487	30.500089
13.50	15.0	59.833491	30.500089
14.00	15.0	59.833496	30.500089
14.50	15.0	59.833500	30.500089
15.00	15.0	59.833505	30.500089
15.50	15.0	59.833509	30.500089
16.00	15.0	59.833514	30.500089
16.50	15.0	59.833518	30.500089
17.00	15.0	59.833523	30.500089
17.50	15.0	59.833527	30.500089
18.00	15.0	59.833532	30.500089
18.50	15.0	59.833536	30.500089
19.00	15.0	59.833541	30.500089
19.50	15.0	59.833545	30.500090
20.00	15.0	59.833550	30.500090
20.50	15.0	59.833554	30.500090
21.00	15.0	59.833559	30.500090
21.50	15.0	59.833563	30.500090
22.00	15.0	59.833568	30.500090
22.50	15.0	59.833572	30.500090
23.00	15.0	59.833577	30.500090
23.50	15.0	59.833581	30.500090
24.00	15.0	59.833586	30.500090
24.50	15.0	59.833590	30.500090
25.00	15.0	59.833595	30.500090
25.50	15.0	59.833599	30.500090
26.00	15.0	59.833604	30.500090
26.50	15.0	59.833608	30.500090
27.00	15.0	59.833613	30.500090
27.50	15.0	59.833617	30.500090
28.00	15.0	59.833622	30.500090
28.50	15.0	59.833626	30.500090
29.00	15.0	59.833631	30.500090
29.50	15.0	59.833635	30.500090
30.00	15.0	59.833640	30.500090
30.50	15.0	59.833644	30.500090
31.00	15.0	59.833649	30.500090
31.50	15.0	59.833653	30.500090
32.00	15.0	59.833658	30.500090
32.50	15.0	59.833662	30.500091
33.00	15.0	59.833667	30.500091
33.50	15.0	59.833671	30.500091
34.00	15.0	59.833676	30.500091
34.50	15.0	59.833680	30.500091
35.00	15.0	59.833685	30.500091
35.50	15.0	59.833689	30.500091
36.00	15.0	59.833694	30.500091
36.50	15.0	59.833698	30.500091
37.00	15.0	59.833703	30.500091
37.50	15.0	59.833707	30.500091
38.00	15.0	59.833712	30.500091
38.50	15.0	59.833716	30.500091
39.00	15.0	59.833721	30.500091
39.50	15.0	59.833725	30.500091
40.00	15.0	59.833730	30.500091
40.50	15.0	59.833734	30.500091
41.00	15.0	59.833739	30.500091
41.50	15.0	59.833743	30.500091
42.00	15.0	59.833748	30.500091
42.50	15.0	59.833753	30.500091
43.00	15.0	59.833757	30.500091
43.50	15.0	59.833762	30.500091
44.00	15.0	59.833766	30.500091
44.50	15.0	59.833771	30.500091
45.00	15.0	59.833775	30.500092
45.50	15.0	59.833780	30.500092
46.00	15.0	59.833784	30.500092
46.50	15.0	59.833789	30.500092
47.00	15.0	59.833793	30.500092
47.50	15.0	59.833798	30.500092
48.00	15.0	59.833802	30.500092
48.50	15.0	59.833807	30.500092
49.00	15.0	59.833811	30.500092
49.50	15.0	59.833816	30.500092
50.00	15.0	59.833820	30.500092
50.50	15.0	59.833825	30.500092
51.00	15.0	59.833829	30.500092
51.50	15.0	59.833834	30.500092
52.00	15.0	59.833838	30.500092
52.50	15.0	59.833843	30.500092
53.00	15.0	59.833847	30.500092
53.50	15.0	59.833852	30.500092
54.00	15.0	59.833856	30.500092
54.50	15.0	59.833861	30.500092
55.00	15.0	59.833865	30.500092
55.50	15.0	59.833870	30.500092
56.00	15.0	59.833874	30.500092
56.50	15.0	59.833879	30.500092
57.00	15.0	59.833883	30.500092
57.50	15.0	59.833888	30.500092
58.00	15.0	59.833892	30.500093
58.50	15.0	59.833897	30.500093
59.00	15.0	59.833901	30.500093
59.50	15.0	59.833906	30.500093
60.00	15.0	59.833910	30.500093
60.50	15.0	59.833915	30.500093
61.00	15.0	59.833919	30.500093
61.50	15.0	59.833924	30.500093
62.00	15.0	59.833928	30.500093
62.50	15.0	59.833933	30.500093
63.00	15.0	59.833937	30.500093
63.50	15.0	59.833942	30.500093
64.00	15.0	59.833946	30.500093
64.50	15.0	59.833951	30.500093
65.00	15.0	59.833955	30.500093
65.50	15.0	59.833960	30.500093
66.00	15.0	59.833964	30.500093
66.50	15.0	59.833969	30.500093
67.00	15.0	59.833973	30.500093
67.50	15.0	59.833978	30.500093
68.00	15.0	59.833982	30.500093
68.50	15.0	59.833987	30.500093
69.00	15.0	59.833991	30.500093
69.50	15.0	59.833996	30.500093
70.00	15.0	59.834000	30.500093
70.50	15.0	59.834005	30.500094
71.00	15.0	59.834009	30.500094
71.50	15.0	59.834014	30.500094
72.00	15.0	59.834018	30.500094
72.50	15.0	59.834023	30.500094
73.00	15.0	59.834027	30.500094
73.50	15.0	59.834032	30.500094
74.00	15.0	59.834036	30.500094
74.50	15.0	59.834041	30.500094
75.00	15.0	59.834045	30.500094
75.50	15.0	59.834050	30.500094
76.00	15.0	59.834054	30.500094
76.50	15.0	59.834059	30.500094
77.00	15.0	59.834063	30.500094
77.50	15.0	59.834068	30.500094
78.00	15.0	59.834072	30.500094
78.50	15.0	59.834077	30.500094
79.00	15.0	59.834081	30.500094
79.50	15.0	59.834086	30.500094
80.00	15.0	59.834091	30.500094
80.50	15.0	59.834095	30.500094
81.00	15.0	59.834100	30.500094
81.50	15.0	59.834104	30.500094
82.00	15.0	59.834109	30.500094
82.50	15.0	59.834113	30.500094
83.00	15.0	59.834118	30.500094
83.50	15.0	59.834122	30.500095
84.00	15.0	59.834127	30.500095
84.50	15.0	59.834131	30.500095
85.00	15.0	59.834136	30.500095
85.50	15.0	59.834140	30.500095
86.00	15.0	59.834145	30.500095
86.50	15.0	59.834149	30.500095
87.00	15.0	59.834154	30.500095
87.50	15.0	59.834158	30.500095
88.00	15.0	59.834163	30.500095
88.50	15.0	59.834167	30.500095
89.00	15.0	59.834172	30.500095
89.50	15.0	59.834176	30.500095
