path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
0.00	15.0	59.834855	30.498816
0.50	15.0	59.834857	30.498808
1.00	15.0	59.834859	30.498800
1.50	15.0	59.834861	30.498791
2.00	15.0	59.834862	30.498783
2.50	15.0	59.834864	30.498775
3.00	15.0	59.834866	30.498767
3.50	15.0	59.834868	30.498759
4.00	15.0	59.834870	30.498751
4.50	15.0	59.834872	30.498743
5.00	15.0	59.834874	30.498735
5.50	15.0	59.834876	30.498727
6.00	15.0	59.834878	30.498718
6.50	15.0	59.834879	30.498710
7.00	15.0	59.834881	30.498701
7.50	15.0	59.834882	30.498693
8.00	15.0	59.834883	30.498684
8.50	15.0	59.834884	30.498675
9.00	15.0	59.834885	30.498667
9.50	15.0	59.834886	30.498658
10.00	15.0	59.834887	30.498649
10.50	15.0	59.834887	30.498640
11.00	15.0	59.834887	30.498631
11.50	15.0	59.834888	30.498622
12.00	15.0	59.834888	30.498613
12.50	15.0	59.834888	30.498604
13.00	15.0	59.834887	30.498595
13.50	15.0	59.834887	30.498586
14.00	15.0	59.834887	30.498577
14.50	15.0	59.834886	30.498569
15.00	15.0	59.834885	30.498560
15.50	15.0	59.834884	30.498551
16.00	15.0	59.834883	30.498542
16.50	15.0	59.834882	30.498534
17.00	15.0	59.834881	30.498525
17.50	15.0	59.834879	30.498516
18.00	15.0	59.834878	30.498508
18.50	15.0	59.834876	30.498500
19.00	15.0	59.834874	30.498492
19.50	15.0	59.834872	30.498484
20.00	15.0	59.834870	30.498476
20.50	15.0	59.834868	30.498468
21.00	15.0	59.834866	30.498460
21.50	15.0	59.834864	30.498452
22.00	15.0	59.834862	30.498444
22.50	15.0	59.834860	30.498436
23.00	15.0	59.834857	30.498428
23.50	15.0	59.834855	30.498421
24.00	15.0	59.834852	30.498413
24.50	15.0	59.834850	30.498406
25.00	15.0	59.834847	30.498399
25.50	15.0	59.834844	30.498392
26.00	15.0	59.834841	30.498385
26.50	15.0	59.834838	30.498379
27.00	15.0	59.834834	30.498373
27.50	15.0	59.834831	30.498367
28.00	15.0	59.834828	30.498361
28.50	15.0	59.834824	30.498356
29.00	15.0	59.834820	30.498350
29.50	15.0	59.834817	30.498345
30.00	15.0	59.834813	30.498340
30.50	15.0	59.834809	30.498335
31.00	15.0	59.834805	30.498330
31.50	15.0	59.834802	30.498326
32.00	15.0	59.834798	30.498322
32.50	15.0	59.834794	30.498317
33.00	15.0	59.834790	30.498314
33.50	15.0	59.834785	30.498310
34.00	15.0	59.834781	30.498306
34.50	15.0	59.834777	30.498303
35.00	15.0	59.834773	30.498300
35.50	15.0	59.834769	30.498297
36.00	15.0	59.834764	30.498295
36.50	15.0	59.834760	30.498292
37.00	15.0	59.834756	30.498290
37.50	15.0	59.834751	30.498288
38.00	15.0	59.834747	30.498287
38.50	15.0	59.834742	30.498285
39.00	15.0	59.834738	30.498284
39.50	15.0	59.834733	30.498283
40.00	15.0	59.834729	30.498282
40.50	15.0	59.834724	30.498282
41.00	15.0	59.834720	30.498282
41.50	15.0	59.834715	30.498281
42.00	15.0	59.834711	30.498281
42.50	15.0	59.834706	30.498282
43.00	15.0	59.834702	30.498282
43.50	15.0	59.834697	30.498282
44.00	15.0	59.834693	30.498283
44.50	15.0	59.834688	30.498284
45.00	15.0	59.834684	30.498285
45.50	15.0	59.834679	30.498286
46.00	15.0	59.834675	30.498288
46.50	15.0	59.834670	30.498289
47.00	15.0	59.834666	30.498291
47.50	15.0	59.834662	30.498293
48.00	15.0	59.834657	30.498295
48.50	15.0	59.834653	30.498298
49.00	15.0	59.834649	30.498300
49.50	15.0	59.834644	30.498303
50.00	15.0	59.834640	30.498306
50.50	15.0	59.834636	30.498309
51.00	15.0	59.834632	30.498312
51.50	15.0	59.834627	30.498315
52.00	15.0	59.834623	30.498319
52.50	15.0	59.834619	30.498322
53.00	15.0	59.834615	30.498326
53.50	15.0	59.834611	30.498330
54.00	15.0	59.834607	30.498335
54.50	15.0	59.834603	30.498339
55.00	15.0	59.834599	30.498343
55.50	15.0	59.834595	30.498348
56.00	15.0	59.834592	30.498353
56.50	15.0	59.834588	30.498358
57.00	15.0	59.834584	30.498363
57.50	15.0	59.834580	30.498368
58.00	15.0	59.834577	30.498373
58.50	15.0	59.834573	30.498378
59.00	15.0	59.834569	30.498382
59.50	15.0	59.834565	30.498387
60.00	15.0	59.834561	30.498392
60.50	15.0	59.834558	30.498397
61.00	15.0	59.834554	30.498402
61.50	15.0	59.834550	30.498407
62.00	15.0	59.834546	30.498412
62.50	15.0	59.834543	30.498417
63.00	15.0	59.834539	30.498422
63.50	15.0	59.834535	30.498427
64.00	15.0	59.834531	30.498432
64.50	15.0	59.834528	30.498436
65.00	15.0	59.834524	30.498441
65.50	15.0	59.834520	30.498446
66.00	15.0	59.834516	30.498451
66.50	15.0	59.834512	30.498456
67.00	15.0	59.834509	30.498461
67.50	15.0	59.834505	30.498466
68.00	15.0	59.834501	30.498471
68.50	15.0	59.834497	30.498476
69.00	15.0	59.834494	30.498481
69.50	15.0	59.834490	30.498486
70.00	15.0	59.834486	30.498490
70.50	15.0	59.834482	30.498495
71.00	15.0	59.834478	30.498500
71.50	15.0	59.834475	30.498505
72.00	15.0	59.834471	30.498510
72.50	15.0	59.834467	30.498515
73.00	15.0	59.834463	30.498520
73.50	15.0	59.834460	30.498525
74.00	15.0	59.834456	30.498530
74.50	15.0	59.834452	30.498535
75.00	15.0	59.834448	30.498539
75.50	15.0	59.834445	30.498544
76.00	15.0	59.834441	30.498549
76.50	15.0	59.834437	30.498554
77.00	15.0	59.834433	30.498559
77.50	15.0	59.834429	30.498564
78.00	15.0	59.834426	30.498569
78.50	15.0	59.834422	30.498574
79.00	15.0	59.834418	30.498579
79.50	15.0	59.834414	30.498584
80.00	15.0	59.834411	30.498589
80.50	15.0	59.834407	30.498593
81.00	15.0	59.834403	30.498598
81.50	15.0	59.834399	30.498603
82.00	15.0	59.834395	30.498608
82.50	15.0	59.834392	30.498613
83.00	15.0	59.834388	30.498618
83.50	15.0	59.834384	30.498623
84.00	15.0	59.834380	30.498628
84.50	15.0	59.834377	30.498633
85.00	15.0	59.834373	30.498638
85.50	15.0	59.834369	30.498643
86.00	15.0	59.834365	30.498647
86.50	15.0	59.834362	30.498652
87.00	15.0	59.834358	30.498657
87.50	15.0	59.834354	30.498662
88.00	15.0	59.834350	30.498667
88.50	15.0	59.834346	30.498672
89.00	15.0	59.834343	30.498677
89.50	15.0	59.834339	30.498682
90.00	15.0	59.834335	30.498687
90.50	15.0	59.834331	30.498692
91.00	15.0	59.834328	30.498697
91.50	15.0	59.834324	30.498701
92.00	15.0	59.834320	30.498706
92.50	15.0	59.834316	30.498711
93.00	15.0	59.834313	30.498716
93.50	15.0	59.834309	30.498721
94.00	15.0	59.834305	30.498726
94.50	15.0	59.834301	30.498731
95.00	15.0	59.834297	30.498736
95.50	15.0	59.834294	30.498741
96.00	15.0	59.834290	30.498746
96.50	15.0	59.834286	30.498751
97.00	15.0	59.834282	30.498755
97.50	15.0	59.834279	30.498760
98.00	15.0	59.834275	30.498765
98.50	15.0	59.834271	30.498770
99.00	15.0	59.834267	30.498775
99.50	15.0	59.834263	30.498780
100.00	15.0	59.834260	30.498785
100.50	15.0	59.834256	30.498790
101.00	15.0	59.834252	30.498795
101.50	15.0	59.834248	30.498800
102.00	15.0	59.834245	30.498805
102.50	15.0	59.834241	30.498809
103.00	15.0	59.834237	30.498814
103.50	15.0	59.834233	30.498819
104.00	15.0	59.834230	30.498824
104.50	15.0	59.834226	30.498829
105.00	15.0	59.834222	30.498834
105.50	15.0	59.834218	30.498839
106.00	15.0	59.834214	30.498844
106.50	15.0	59.834211	30.498849
107.00	15.0	59.834207	30.498854
107.50	15.0	59.834203	30.498859
108.00	15.0	59.834199	30.498863
108.50	15.0	59.834196	30.498868
109.00	15.0	59.834192	30.498873
109.50	15.0	59.834188	30.498878
110.00	15.0	59.834184	30.498883
110.50	15.0	59.834180	30.498888
111.00	15.0	59.834177	30.498893
111.50	15.0	59.834173	30.498897
112.00	15.0	59.834169	30.498902
112.50	15.0	59.834165	30.498907
113.00	15.0	59.834161	30.498911
113.50	15.0	59.834157	30.498916
114.00	15.0	59.834153	30.498920
114.50	15.0	59.834149	30.498925
115.00	15.0	59.834146	30.498929
115.50	15.0	59.834142	30.498933
116.00	15.0	59.834138	30.498937
116.50	15.0	59.834134	30.498942
117.00	15.0	59.834130	30.498946
117.50	15.0	59.834126	30.498950
118.00	15.0	59.834122	30.498954
118.50	15.0	59.834118	30.498958
119.00	15.0	59.834114	30.498962
119.50	15.0	59.834109	30.498966
120.00	15.0	59.834105	30.498970
120.50	15.0	59.834101	30.498973
121.00	15.0	59.834097	30.498977
121.50	15.0	59.834093	30.498981
122.00	15.0	59.834089	30.498984
122.50	15.0	59.834085	30.498988
123.00	15.0	59.834081	30.498992
123.50	15.0	59.834077	30.498995
124.00	15.0	59.834072	30.498998
124.50	15.0	59.834068	30.499002
125.00	15.0	59.834064	30.499005
125.50	15.0	59.834060	30.499008
126.00	15.0	59.834056	30.499012
126.50	15.0	59.834051	30.499015
127.00	15.0	59.834047	30.499018
127.50	15.0	59.834043	30.499021
128.00	15.0	59.834039	30.499024
128.50	15.0	59.834034	30.499027
129.00	15.0	59.834030	30.499030
129.50	15.0	59.834026	30.499032
130.00	15.0	59.834022	30.499035
130.50	15.0	59.834017	30.499038
131.00	15.0	59.834013	30.499040
131.50	15.0	59.834009	30.499043
132.00	15.0	59.834004	30.499046
132.50	15.0	59.834000	30.499048
133.00	15.0	59.833996	30.499050
133.50	15.0	59.833991	30.499053
134.00	15.0	59.833987	30.499055
134.50	15.0	59.833983	30.499057
135.00	15.0	59.833978	30.499060
135.50	15.0	59.833974	30.499062
136.00	15.0	59.833969	30.499064
136.50	15.0	59.833965	30.499066
137.00	15.0	59.833961	30.499068
137.50	15.0	59.833956	30.499070
138.00	15.0	59.833952	30.499071
138.50	15.0	59.833947	30.499073
139.00	15.0	59.833943	30.499075
139.50	15.0	59.833939	30.499077
140.00	15.0	59.833934	30.499079
140.50	15.0	59.833930	30.499080
141.00	15.0	59.833925	30.499082
141.50	15.0	59.833921	30.499084
142.00	15.0	59.833916	30.499086
142.50	15.0	59.833912	30.499088
143.00	15.0	59.833908	30.499089
143.50	15.0	59.833903	30.499091
144.00	15.0	59.833899	30.499093
144.50	15.0	59.833894	30.499095
145.00	15.0	59.833890	30.499097
145.50	15.0	59.833886	30.499098
146.00	15.0	59.833881	30.499100
146.50	15.0	59.833877	30.499102
147.00	15.0	59.833872	30.499104
147.50	15.0	59.833868	30.499106
148.00	15.0	59.833864	30.499108
148.50	19.9	59.833859	30.499109
149.00	19.4	59.833855	30.499111
149.50	18.9	59.833850	30.499113
150.00	18.3	59.833846	30.499115
150.50	17.8	59.833841	30.499117
151.00	17.3	59.833837	30.499118
151.50	16.7	59.833833	30.499120
152.00	16.1	59.833828	30.499122
152.50	15.5	59.833824	30.499124
153.00	15.0	59.833820	30.499125
