path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
0.00	15.0	59.833231	30.499589
0.50	15.0	59.833228	30.499597
1.00	15.0	59.833226	30.499605
1.50	15.0	59.833224	30.499613
2.00	15.0	59.833222	30.499621
2.50	15.0	59.833220	30.499629
3.00	15.0	59.833218	30.499637
3.50	15.0	59.833216	30.499645
4.00	15.0	59.833214	30.499653
4.50	15.0	59.833212	30.499661
5.00	15.0	59.833210	30.499669
5.50	15.0	59.833209	30.499677
6.00	15.0	59.833207	30.499686
6.50	15.0	59.833206	30.499694
7.00	15.0	59.833204	30.499703
7.50	15.0	59.833203	30.499712
8.00	15.0	59.833202	30.499720
8.50	15.0	59.833201	30.499729
9.00	15.0	59.833201	30.499738
9.50	15.0	59.833200	30.499747
10.00	15.0	59.833200	30.499756
10.50	15.0	59.833199	30.499765
11.00	15.0	59.833199	30.499774
11.50	15.0	59.833199	30.499783
12.00	15.0	59.833199	30.499792
12.50	15.0	59.833199	30.499801
13.00	15.0	59.833200	30.499810
13.50	15.0	59.833200	30.499819
14.00	15.0	59.833201	30.499827
14.50	15.0	59.833202	30.499836
15.00	15.0	59.833202	30.499845
15.50	15.0	59.833203	30.499854
16.00	15.0	59.833205	30.499863
16.50	15.0	59.833206	30.499871
17.00	15.0	59.833207	30.499880
17.50	15.0	59.833209	30.499888
18.00	15.0	59.833210	30.499896
18.50	15.0	59.833212	30.499905
19.00	15.0	59.833214	30.499913
19.50	15.0	59.833216	30.499921
20.00	15.0	59.833218	30.499929
20.50	15.0	59.833220	30.499937
21.00	15.0	59.833223	30.499944
21.50	15.0	59.833225	30.499952
22.00	15.0	59.833228	30.499959
22.50	15.0	59.833231	30.499966
23.00	15.0	59.833233	30.499973
23.50	15.0	59.833236	30.499980
24.00	15.0	59.833239	30.499987
24.50	15.0	59.833242	30.499993
25.00	15.0	59.833246	30.499999
25.50	15.0	59.833249	30.500006
26.00	15.0	59.833252	30.500011
26.50	15.0	59.833256	30.500017
27.00	15.0	59.833259	30.500023
27.50	15.0	59.833263	30.500028
28.00	15.0	59.833267	30.500033
28.50	15.0	59.833271	30.500038
29.00	15.0	59.833274	30.500042
29.50	15.0	59.833278	30.500047
30.00	15.0	59.833282	30.500051
30.50	15.0	59.833286	30.500055
31.00	15.0	59.833291	30.500058
31.50	15.0	59.833295	30.500062
32.00	15.0	59.833299	30.500065
32.50	15.0	59.833303	30.500068
33.00	15.0	59.833308	30.500070
33.50	15.0	59.833312	30.500073
34.00	15.0	59.833316	30.500075
34.50	15.0	59.833321	30.500077
35.00	15.0	59.833325	30.500078
35.50	16.5	59.833330	30.500080
36.00	15.9	59.833334	30.500081
36.50	15.3	59.833339	30.500082
37.00	14.6	59.833343	30.500083
37.50	14.0	59.833347	30.500084
38.00	13.3	59.833352	30.500084
38.50	12.5	59.833356	30.500085
39.00	11.7	59.833361	30.500086
39.50	10.8	59.833365	30.500087
40.00	10.0	59.833369	30.500088
