path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
286.00	27.8	59.861427	30.468163
286.50	27.4	59.861423	30.468161
287.00	27.1	59.861418	30.468159
287.50	26.7	59.861414	30.468157
288.00	26.3	59.861409	30.468155
288.50	26.0	59.861405	30.468153
289.00	25.6	59.861400	30.468151
289.50	25.2	59.861396	30.468150
290.00	24.8	59.861392	30.468148
290.50	24.4	59.861387	30.468147
291.00	24.0	59.861383	30.468146
291.50	23.6	59.861378	30.468145
292.00	23.2	59.861374	30.468144
292.50	22.8	59.861369	30.468143
293.00	22.3	59.861365	30.468142
293.50	21.9	59.861360	30.468141
294.00	21.4	59.861356	30.468140
294.50	21.0	59.861351	30.468140
295.00	20.5	59.861347	30.468139
295.50	20.0	59.861342	30.468139
296.00	19.5	59.861338	30.468138
296.50	19.0	59.861333	30.468138
297.00	18.5	59.861329	30.468138
297.50	18.0	59.861324	30.468138
298.00	17.4	59.861320	30.468138
298.50	16.9	59.861315	30.468138
299.00	16.3	59.861311	30.468138
299.50	15.7	59.861306	30.468138
